,clustering_coefficient
1632624348,0.0
1568554034,0.0
1511777294,0.0
858675176,0.0
5687947729,0.0
1670223352,0.0
1574796420,0.0
1377917182,0.0
1590436240,0.0
1418545401,0.0
688734923,0.0
7346567284,0.0
6250396240,0.0
6220820553,0.0
2136121203,0.0
1797606574,0.0
6686970431,0.0
1525011968,0.0
1478089676,0.0
1482146001,0.0
5604247382,0.0
7326123779,0.0
1066794027,0.0
7250922427,0.0
397590607,0.0
1696099585,0.0
1596277463,0.0
977568923,0.0
6826514501,0.0
5865598764,0.0
1544687823,0.0
7297893814,0.0
6475997936,0.0
1447585574,0.0
1594034230,0.0
1543442187,0.0
1691019553,0.0
1494166016,0.0
6124324453,0.0
1023329502,0.0
7210237100,0.0
1510077278,0.0
1583273994,0.0
1883448787,0.0
6162302220,0.0
5086920914,0.0
1289568051,0.0
7791216825,0.0
7598145369,0.0
7829972083,0.0
1579734576,0.0
2086044878,0.0
1871215658,0.0
944383958,0.0
1464278896,0.0
1566419127,0.0
1521807340,0.0
1483743976,0.0
1335220016,0.0
1598250461,0.0
1777397009,0.0
1790408900,0.0
1490973639,0.0
5898395655,0.0
1558370290,0.0
1325958812,0.0
1438840266,0.0
7244915461,0.0
1942630418,0.0
5803200466,0.0
1589154193,0.0
1478362538,0.0
2013548073,0.0
1574279638,0.0
7198395935,0.0
6158209910,0.0
1577549637,0.0
7289991542,0.0
1555218985,0.0
5822746866,0.0
873327720,0.0
1591986907,0.0
6688684117,0.0
1497214965,0.0
1485023085,0.0
1229087704,0.0
1646881169,0.0
1599230990,0.0
1528381517,0.0
5413737886,0.0
7048629038,0.0
1655600537,0.0
1522515528,0.0
1667124108,0.0
1989336049,0.0
6602467947,0.0
5312427962,0.0
1529730481,0.0
2112213332,0.0
1783216394,0.0
1624259945,0.0
643103522,0.0
1660472721,0.0
589054238,0.0
1588757402,0.0
2050451494,0.0
790203224,0.0
1797041890,0.0
1505761024,0.0
1517389829,0.0
1566015830,0.0
1563742187,0.0
1711354960,0.0
810392336,0.0
5182323772,0.0
1095208364,0.0
1571284168,0.0
5995972305,0.0
7584772257,0.0
1584297149,0.0
2097570202,0.0
1966893559,0.0
7121832414,0.0
1286453547,0.0
7597202530,0.0
1607033324,0.0
1520828840,0.0
1597271336,0.0
7732446320,0.0
1508259366,0.0
1378717518,0.0
2024667880,0.0
1418783416,0.0
1571609796,0.0
1511012892,0.0
6110553596,0.0
1263718361,0.0
5790284888,0.0
1522259749,0.0
2033014134,0.0
899207283,0.0
1506710416,0.0
5853848313,0.0
1502547820,0.0
1570274745,0.0
1572890514,0.0
1927482738,0.0
1012305428,0.0
6587361223,0.0
7116912030,0.0
1515080420,0.0
1375810798,0.0
1561829451,0.0
1448584107,0.0
1544779953,0.0
7342271723,0.0
6062650389,0.0
1465942964,0.0
5191805547,0.0
7329024386,0.0
7288186144,0.0
1526217204,0.0
7528498428,0.0
1544323229,0.0
1550918859,0.0
1479202814,0.0
1611258496,0.0
1224065578,0.0
1561266730,0.0
6855438035,0.0
851831385,0.0
1556021383,0.0
5381954573,0.0
1565489126,0.0
1502203062,0.0
1585478722,0.0
1907019319,0.0
1495678481,0.0
1524312361,0.0
1639390145,0.0
6005982520,0.0
5124104208,0.0
5538916861,0.0
1459243336,0.0
6932495941,0.0
1550756843,0.0
1314311655,0.0
517306647,0.0
6627447760,0.0
7347456521,0.0
1512609415,0.0
1700481341,0.0
1590034379,0.0
1535723288,0.0
1652915710,0.0
6686558776,0.0
5923994076,0.0
1412060005,0.0
2015752644,0.0
7474588120,0.0
1539970461,0.0
2052649011,0.0
1564654458,0.0
1443293634,0.0
1505455849,0.0
1562176389,0.0
5287156926,0.0
1722595928,0.0
2046823684,0.0
5051767021,0.0
7301090505,0.0
1549911998,0.0
7246088569,0.0
1580096028,0.0
2040133458,0.0
1510399509,0.0
7329492050,0.0
1530974944,0.0
6013478933,0.0
6724602401,0.0
6866166100,0.0
1620072695,0.0
5030390332,0.0
1638114061,0.0
1459072906,0.0
1541891459,0.0
5666573395,0.0
6311814217,0.0
1585822036,0.0
1504002633,0.0
1549034320,0.0
1686318932,0.0
1435829025,0.0
1551113607,0.0
1199094067,0.0
1505078590,0.0
1054754205,0.0
1559970492,0.0
5364640524,0.0
1426784320,0.0
7427347081,0.0
5256114322,0.0
1556800923,0.0
1770214497,0.0
1538316066,0.0
1537126653,0.0
1552520956,0.0
1565490111,0.0
1524400382,0.0
1538622332,0.0
5063634561,0.0
1279488237,0.0
1544111058,0.0
1784116106,0.0
7402308030,0.0
1578664177,0.0
1578678072,0.0
1520008741,0.0
1546170644,0.0
5298162172,0.0
983867877,0.0
1403542820,0.0
1562003581,0.0
1542598684,0.0
7153071376,0.0
5277495614,0.0
6879356476,0.0
1567913520,0.0
6487690827,0.0
5113590672,0.0
1496687449,0.0
1494581762,0.0
1590632524,0.0
6120517748,0.0
2097797441,0.0
1527417727,0.0
6992859527,0.0
6855793530,0.0
1592835709,0.0
1302264242,0.0
1530447354,0.0
303983740,0.0
6674534574,0.0
1684682270,0.0
1574772853,0.0
1561085518,0.0
5511022829,0.0
5004472729,0.0
1681115513,0.0
1684316468,0.0
837723745,0.0
1963864901,0.0
1502240914,0.0
1607796796,0.0
6983916694,0.0
1820978672,0.0
1787279021,0.0
1495870248,0.0
1591139142,0.0
5538702847,0.0
1157631198,0.0
1402226221,0.0
6984096813,0.0
1597421398,0.0
1450413572,0.0
2126886153,0.0
5721332024,0.0
1611892285,0.0
5941147377,0.0
5983942370,0.0
1465380232,0.0
1558774880,0.0
7427588848,0.0
7571007015,0.0
1549959910,0.0
1735731106,0.0
6690115993,0.0
1542686463,0.0
1637716194,0.0
852789561,0.0
865389081,0.0
1520714626,0.0
889777029,0.0
1518803828,0.0
1529074925,0.0
1595877847,0.0
5190525867,0.0
1543448018,0.0
1260827688,0.0
7317882990,0.0
5231041345,0.0
1631667789,0.0
6020819198,0.0
1958203360,0.0
1974921820,0.0
1506989069,0.0
5941016331,0.0
1690770624,0.0
6992221916,0.0
6486841887,0.0
1584381223,0.0
1320025069,0.0
1555236081,0.0
1459160397,0.0
1662288929,0.0
1071669099,0.0
7202800904,0.0
1575310135,0.0
1503462732,0.0
522762669,0.0
5961770601,0.0
7675535471,0.0
1937805478,0.0
7774221916,0.0
1545170949,0.0
1436478810,0.0
932217122,0.0
726888519,0.0
1828019163,0.0
6706325833,0.0
1563602462,0.0
5631829034,0.0
74048155,0.0
1663380640,0.0
5222677583,0.0
1477397811,0.0
6725142678,0.0
959694449,0.0
1553302898,0.0
5084160952,0.0
953788764,0.0
6091294665,0.0
5921171585,0.0
5119794010,0.0
5491818110,0.0
6513953219,0.0
1336822980,0.0
7039379687,0.0
1973991621,0.0
1523876611,0.0
1384973060,0.0
2080987079,0.0
1551099725,0.0
2061986562,0.0
1691673064,0.0
5006558933,0.0
1508552586,0.0
1985185463,0.0
6007068565,0.0
1982440281,0.0
1544110917,0.0
834212846,0.0
6467475545,0.0
2092851625,0.0
1572130746,0.0
1509421310,0.0
1434310175,0.0
1456957268,0.0
1743911166,0.0
1578669352,0.0
1520806081,0.0
1525314699,0.0
7427780072,0.0
7116352580,0.0
1517311462,0.0
1574412756,0.0
5592455939,0.0
873372472,0.0
1173658967,0.0
1493223526,0.0
5942520665,0.0
1548102173,0.0
5296282992,0.0
1773763417,0.0
1249503645,0.0
1571868291,0.0
1043539254,0.0
1612158209,0.0
1504474311,0.0
5718273846,0.0
1550250837,0.0
1522787171,0.0
2080306396,0.0
1026473778,0.0
7442663924,0.0
1562407387,0.0
1506179015,0.0
2007119738,0.0
1560905652,0.0
5558953359,0.0
133836320,0.0
665228793,0.0
1688118855,0.0
1206938583,0.0
6993533733,0.0
1157435913,0.0
482358654,0.0
6983003676,0.0
1820735183,0.0
1525920988,0.0
1720647872,0.0
1512608318,0.0
6510488,0.0
1241351683,0.0
1561041137,0.0
2075952611,0.0
1316845654,0.0
1553308920,0.0
6416488969,0.0
1834730503,0.0
7269271362,0.0
1541180751,0.0
5983013339,0.0
860404272,0.0
5632418976,0.0
6113340382,0.0
7412391970,0.0
6385025442,0.0
5791934662,0.0
5198519017,0.0
694327210,0.0
1263723040,0.0
5262465044,0.0
5277592850,0.0
1590573315,0.0
1570419033,0.0
1146695079,0.0
189623504,0.0
1469899966,0.0
1536644785,0.0
1532056400,0.0
5048977770,0.0
1400794815,0.0
1887700906,0.0
2005044054,0.0
1526319550,0.0
1946637665,0.0
1573161110,0.0
1543778298,0.0
7148110410,0.0
1544395360,0.0
6713919683,0.0
6734063663,0.0
1504434300,0.0
1516468861,0.0
1454986413,0.0
8190079425,0.0
1583843072,0.0
1660309462,0.0
1577758810,0.0
1704811563,0.0
5544406044,0.0
5188714188,0.0
655297510,0.0
5051328589,0.0
6389021272,0.0
6387432009,0.0
1541594760,0.0
5268882435,0.0
6605980256,0.0
2096559366,0.0
1449208306,0.0
1846965675,0.0
1698680380,0.0
7490602878,0.0
1514738713,0.0
2012427630,0.0
1177479172,0.0
1476525923,0.0
1335130069,0.0
6529160376,0.0
5580700011,0.0
263257194,0.0
1788300710,0.0
404806059,0.0
1774726954,0.0
1587287783,0.0
1406718760,0.0
6531278804,0.0
736367942,0.0
1741645618,0.0
5451605349,0.0
1561399703,0.0
1599755855,0.0
5667683922,0.0
5472964875,0.0
1500902979,0.0
5055267089,0.0
1568879674,0.0
1351826975,0.0
1125503260,0.0
2006223334,0.0
1883015261,0.0
2017964513,0.0
1629075301,0.0
354768816,0.0
1506652217,0.0
1969541509,0.0
1971130666,0.0
1875783817,0.0
6036765214,0.0
1994813139,0.0
1582368116,0.0
5231976445,0.0
1780575215,0.0
6154225278,0.0
1499351566,0.0
7262993005,0.0
1606651440,0.0
1580614398,0.0
983853915,0.0
6723754070,0.0
1552140100,0.0
1617226924,0.0
6318768808,0.0
109389246,0.0
907462955,0.0
2060828268,0.0
1770352851,0.0
1553271367,0.0
1559907295,0.0
1566945823,0.0
7229847857,0.0
5137429701,0.0
1557793325,0.0
1443156497,0.0
1276533513,0.0
1612065144,0.0
7329433045,0.0
1551692478,0.0
7150417773,0.0
6265581050,0.0
1520852436,0.0
872147636,0.0
5100356149,0.0
6981146478,0.0
5526219330,0.0
411743790,0.0
thecrowhouseoffical,0.0
829810329,0.0
1559276622,0.0
1448521927,0.0
1616207154,0.0
7148026320,0.0
1501194337,0.0
1081343850,0.0
1538540085,0.0
1492043667,0.0
5237343595,0.0
6517057665,0.0
444254422,0.0
1605526483,0.0
1579314883,0.0
1189727818,0.0
1658299465,0.0
1745321634,0.0
1573039830,0.0
814680274,0.0
1203048209,0.0
1556057170,0.0
1908467906,0.0
2095224684,0.0
1273986651,0.0
2031186628,0.0
1618517830,0.0
1579362710,0.0
7890874675,0.0
6843350806,0.0
1073289848,0.0
5047509619,0.0
1460575436,0.0
1725368548,0.0
5560624823,0.0
1502667293,0.0
1655543418,0.0
1378230014,0.0
1895309514,0.0
1500844740,0.0
1524145589,0.0
2046850297,0.0
1524395998,0.0
302977656,0.0
7263337995,0.0
5776465122,0.0
7462493339,0.0
6708223252,0.0
6629771270,0.0
1598000163,0.0
1950726420,0.0
7268577801,0.0
6502515821,0.0
6845424196,0.0
738156569,0.0
633003065,0.0
191275522,0.0
7038376952,0.0
1651884865,0.0
7896359467,0.0
5972511122,0.0
6275358692,0.0
7841941876,0.0
5343993602,0.0
1120662646,0.0
7099306538,0.0
1507901831,0.0
1559824478,0.0
1560994017,0.0
7265271423,0.0
1522726339,0.0
1091141036,0.0
6980775851,0.0
6497622781,0.0
1080782737,0.0
1527532174,0.0
7357126246,0.0
5928215587,0.0
1587838254,0.0
786084808,0.0
5715710803,0.0
6509446647,0.0
1545232331,0.0
1737762731,0.0
1503525302,0.0
1568153560,0.0
1252139174,0.0
7056541075,0.0
1562042080,0.0
6820137040,0.0
762904930,0.0
1585121625,0.0
1669006096,0.0
6736969892,0.0
1838540825,0.0
1516209128,0.0
1310676952,0.0
5384264205,0.0
927677025,0.0
1664452893,0.0
1837591054,0.0
6206424880,0.0
646353968,0.0
1556582011,0.0
6155670890,0.0
6627074586,0.0
1887503780,0.0
1373265989,0.0
1008489213,0.0
2086430505,0.0
1120071168,0.0
1521944490,0.0
1513770064,0.0
6613924974,0.0
6184039617,0.0
1512808287,0.0
1588318393,0.0
2104117467,0.0
1535947793,0.0
1499379138,0.0
1581690728,0.0
5040446325,0.0
1982015588,0.0
5185453137,0.0
1521325399,0.0
5495304587,0.0
1518692141,0.0
1541333124,0.0
5201434694,0.0
6824446229,0.0
5363409080,0.0
1663501866,0.0
1438777188,0.0
1668487520,0.0
1564862786,0.0
734510862,0.0
1514315989,0.0
721941773,0.0
511955583,0.0
6591537158,0.0
1591072837,0.0
1990021199,0.0
5968716238,0.0
1626145102,0.0
1894812520,0.0
1568244016,0.0
1689578695,0.0
1590480556,0.0
7166477719,0.0
1824458291,0.0
1990402675,0.0
1402926032,0.0
1404329879,0.0
1585832570,0.0
1561029867,0.0
7818109230,0.0
1680485173,0.0
7216874902,0.0
1892183477,0.0
1535693060,0.0
7521551824,0.0
7045103203,0.0
7502565533,0.0
6070599117,0.0
1527065654,0.0
1499612339,0.0
1557157902,0.0
7237195825,0.0
5275771713,0.0
1550622022,0.0
6540822558,0.0
6676535580,0.0
1734059634,0.0
5724473081,0.0
1516004759,0.0
1527060214,0.0
1485227671,0.0
1813818768,0.0
1351961613,0.0
1497544135,0.0
1368803456,0.0
1329882493,0.0
5332928682,0.0
1669119581,0.0
1442367261,0.0
1629464617,0.0
1609460477,0.0
5645326142,0.0
KB_Announcments,0.0
264412194,0.0
1551790117,0.0
8001465774,0.0
662795841,0.0
5791852847,0.0
7308940871,0.0
1590165935,0.0
1408712987,0.0
1589874198,0.0
6529309610,0.0
1412445803,0.0
1514671709,0.0
1725573052,0.0
7342980403,0.0
1562724766,0.0
1559000312,0.0
1959101784,0.0
1178219988,0.0
702018721,0.0
7087563244,0.0
1567313908,0.0
1518523708,0.0
6734010457,0.0
1503572546,0.0
1497473241,0.0
1403032277,0.0
1465331153,0.0
6718883555,0.0
1450280621,0.0
1554197633,0.0
kcConvoy,0.0
7301183189,0.0
1562630363,0.0
604874045,0.0
452339771,0.0
1435651713,0.0
5158630764,0.0
1446739402,0.0
1514578552,0.0
1127895574,0.0
1643108892,0.0
1533951736,0.0
1552889500,0.0
7477414042,0.0
1499152250,0.0
5555891440,0.0
5507962772,0.0
7414321985,0.0
1588127730,0.0
2041777093,0.0
1591091453,0.0
5219162469,0.0
1275164590,0.0
1556085923,0.0
5480619679,0.0
1657032412,0.0
7486153804,0.0
1458460806,0.0
605073108,0.0
1590627377,0.0
1075192779,0.0
7401542155,0.0
1794132017,0.0
1510222409,0.0
891035122,0.0
1597336687,0.0
1334517534,0.0
1535267363,0.0
6449881861,0.0
1562860295,0.0
1520685283,0.0
1560533364,0.0
6506410434,0.0
1526775339,0.0
6332498535,0.0
1531481922,0.0
2107284900,0.0
1502903910,0.0
1634230058,0.0
5776953867,0.0
1927116897,0.0
1511359549,0.0
1538764949,0.0
1521127784,0.0
7860678030,0.0
5143804954,0.0
8027198532,0.0
7439145612,0.0
1827292523,0.0
7380664877,0.0
863508582,0.0
316240373,0.0
6005471555,0.0
5996540305,0.0
1261255081,0.0
6240776541,0.0
1591938821,0.0
1583240743,0.0
5535522445,0.0
1647706001,0.0
1561160894,0.0
7153128038,0.0
6088867468,0.0
1511028580,0.0
2098478552,0.0
1579816589,0.0
7080692685,0.0
5014955127,0.0
1719093922,0.0
1303101862,0.0
7311402923,0.0
1556622436,0.0
1417729996,0.0
2073484260,0.0
1953251100,0.0
1971353288,0.0
1556966444,0.0
1522645051,0.0
1279014791,0.0
1534249528,0.0
1548966196,0.0
7927858906,0.0
6486653363,0.0
7320107562,0.0
1570861073,0.0
1662850833,0.0
1162309329,0.0
1491374090,0.0
1524679078,0.0
1541292364,0.0
6883188096,0.0
6529850442,0.0
6320378323,0.0
1266819110,0.0
1705408704,0.0
1117787580,0.0
1595314931,0.0
5992277304,0.0
1505254646,0.0
1640727832,0.0
7479990329,0.0
7935370771,0.0
RIFairElectionsandEducation,0.0
7773207290,0.0
southernnat,0.0
6934553410,0.0
1176838793,0.0
1791736053,0.0
7874630891,0.0
1165460929,0.0
6424584032,0.0
7463409447,0.0
5082235121,0.0
1544461794,0.0
7478703459,0.0
1308782674,0.0
6817684851,0.0
1493476652,0.0
1879795096,0.0
1625403261,0.0
7428122458,0.0
947878973,0.0
1563115311,0.0
1221904930,0.0
1971167870,0.0
1547814244,0.0
1513379346,0.0
954485005,0.0
8189979780,0.0
1332266327,0.0
5846014697,0.0
7189175429,0.0
1556333693,0.0
6288497412,0.0
1572702548,0.0
6027130635,0.0
7233632695,0.0
5661407506,0.0
7306120143,0.0
1460551026,0.0
7253523650,0.0
1517127384,0.0
1895667350,0.0
1542535428,0.0
5541812086,0.0
2118157630,0.0
5152693321,0.0
1508731496,0.0
6946609908,0.0
1691973589,0.0
759388099,0.0
5261733674,0.0
894097988,0.0
1510694435,0.0
5532966049,0.0
6697751919,0.0
6733769546,0.0
7541802262,0.0
1665459913,0.0
1706222043,0.0
8168425885,0.0
1522155058,0.0
7339659634,0.0
5009588329,0.0
7088919937,0.0
1947938733,0.0
2045375491,0.0
7357722250,0.0
1564290669,0.0
1815264560,0.0
2014787440,0.0
1459986174,0.0
1109444193,0.0
2050113244,0.0
1144152367,0.0
786210478,0.0
523343913,0.0
1840729990,0.0
7317327564,0.0
7509564766,0.0
CrimeaVoice,0.0
1522487180,0.0
1691632009,0.0
5833517384,0.0
1520510703,0.0
7484418535,0.0
5864639229,0.0
7392929853,0.0
1439677327,0.0
1502564396,0.0
6257815723,0.0
5485637817,0.0
826390609,0.0
1452368879,0.0
1589020893,0.0
1655252270,0.0
2071828500,0.0
2117618354,0.0
1636759532,0.0
1884758140,0.0
1837947428,0.0
1589263545,0.0
1411697038,0.0
1594923836,0.0
1935836197,0.0
6708384542,0.0
7444498673,0.0
1704174035,0.0
1280785663,0.0
859592884,0.0
5213168808,0.0
6568737055,0.0
1579746350,0.0
7442114649,0.0
5810126917,0.0
6037157398,0.0
6478908575,0.0
7985248785,0.0
8097434764,0.0
864662681,0.0
5520414456,0.0
1158912390,0.0
1845507558,0.0
1609669884,0.0
1607073316,0.0
1584938770,0.0
7537405401,0.0
6884032766,0.0
5901117258,0.0
7832212299,0.0
1528760318,0.0
1590870918,0.0
1515284182,0.0
2043392215,0.0
7442362482,0.0
7283628853,0.0
1523249507,0.0
1515607778,0.0
2114082791,0.0
1547713039,0.0
1644275145,0.0
7364237426,0.0
5195545425,0.0
1580557046,0.0
1590444939,0.0
6710176213,0.0
1540841892,0.0
5961099315,0.0
6719782664,0.0
6660347707,0.0
5951293860,0.0
1682733324,0.0
1902453376,0.0
359837637,0.0
6483050806,0.0
7913951612,0.0
1870716237,0.0
300357601,0.0
5100963477,0.0
1672663514,0.0
1589202016,0.0
1591385376,0.0
1660692045,0.0
1597706261,0.0
1465077958,0.0
7088510123,0.0
793353354,0.0
5562123915,0.0
1518757338,0.0
1632495220,0.0
1487274594,0.0
5851385735,0.0
1540616381,0.0
1548219014,0.0
996571012,0.0
5579217216,0.0
1564027858,0.0
1727934771,0.0
1559085414,0.0
1741511988,0.0
1601136205,0.0
6521817959,0.0
920705903,0.0
5908121128,0.0
1581794617,0.0
5407630326,0.0
1473185523,0.0
7527666522,0.0
7293579549,0.0
999534678,0.0
832762114,0.0
7059337619,0.0
7547268442,0.0
7222677599,0.0
5149520670,0.0
8177274584,0.0
1494388803,0.0
1481455172,0.0
1559239230,0.0
1605480964,0.0
1457393664,0.0
1582088773,0.0
919771336,0.0
6295594162,0.0
6371334326,0.0
7318495035,0.0
7134066516,0.0
1531784544,0.0
1561051430,0.0
1967739839,0.0
1469478763,0.0
7426088260,0.0
7546812618,0.0
5540021865,0.0
7486224178,0.0
1965617788,0.0
1594552091,0.0
7139030647,0.0
6271331108,0.0
1543504576,0.0
7141587071,0.0
475158019,0.0
5305771112,0.0
5552369253,0.0
6421329933,0.0
1560441694,0.0
7691785902,0.0
1475010723,0.0
6329297847,0.0
1556170781,0.0
6918896921,0.0
6341293837,0.0
8144554410,0.0
1507491922,0.0
1573719295,0.0
1565897972,0.0
1127546064,0.0
1960253918,0.0
5108516074,0.0
7449613336,0.0
1583793789,0.0
7513806140,0.0
1191064241,0.0
1543561259,0.0
7797082120,0.0
7862307525,0.0
5092783110,0.0
5605896206,0.0
1412571986,0.0
7931633002,0.0
1629919435,0.0
7578274017,0.0
7662323743,0.0
5888041493,0.0
5686614272,0.0
1522336267,0.0
1498407468,0.0
2057257948,0.0
1631250526,0.0
1381441079,0.0
8182745914,0.0
6713086495,0.0
1596709081,0.0
1529834568,0.0
1649205588,0.0
2009280017,0.0
1473824030,0.0
1382137641,0.0
1058249051,0.0
1300354589,0.0
1531326336,0.0
1986654375,0.0
1085878603,0.0
1597689869,0.0
8195768652,0.0
1036451049,0.0
1553335633,0.0
1522202023,0.0
1021092909,0.0
1508477409,0.0
1595185185,0.0
7627545207,0.0
5130681501,0.0
1395082032,0.0
1572833394,0.0
6091755948,0.0
1458608697,0.0
1303926427,0.0
5206290619,0.0
177459777,0.0
854943622,0.0
1553666334,0.0
1580625323,0.0
1573169340,0.0
1588183625,0.0
6012700476,0.0
7544674938,0.0
5769632308,0.0
7647086135,0.0
1591831308,0.0
1496744500,0.0
2090018051,0.0
7920328488,0.0
1614635128,0.0
8166070679,0.0
7153701709,0.0
1503478215,0.0
1454685457,0.0
914494105,0.0
1481558018,0.0
1749830784,0.0
1005536462,0.0
1541409651,0.0
1554053259,0.0
1579062158,0.0
1501431867,0.0
5927275087,0.0
1359003525,0.0
6035436441,0.0
5415083587,0.0
7344928203,0.0
1543328983,0.0
1409262384,0.0
1596786023,0.0
5846913924,0.0
7108126826,0.0
7682514585,0.0
5918819777,0.0
1497786668,0.0
1563502950,0.0
1539058538,0.0
1516208880,0.0
1704629577,0.0
kub_media,0.0
1385014773,0.0
1431747949,0.0
1759232022,0.0
724722948,0.0
1504765820,0.0
5589968109,0.0
1542167071,0.0
1620717714,0.0
6742492773,0.0
1885436991,0.0
5061289225,0.0
2094001337,0.0
2077622355,0.0
1619015118,0.0
1523922117,0.0
7468379793,0.0
1894042407,0.0
1555218743,0.0
746505765,0.0
985103795,0.0
8009011544,0.0
1642253405,0.0
1529173423,0.0
1568835470,0.0
1412884511,0.0
1529598527,0.0
1532404885,0.0
1955151690,0.0
6424607594,0.0
7003188519,0.0
5931700081,0.0
5305102106,0.0
828182479,0.0
7723128540,0.0
8002362082,0.0
6152053448,0.0
7738636738,0.0
6729441881,0.0
1967077860,0.0
1574252598,0.0
2081958723,0.0
1587820454,0.0
zoonovosti,0.0
7343960747,0.0
7279945214,0.0
1908151300,0.0
1529465875,0.0
5606859688,0.0
5859598366,0.0
1462818154,0.0
1416974496,0.0
1583001317,0.0
1662750490,0.0
5453397842,0.0
1545348965,0.0
1420721947,0.0
1287322738,0.0
1169889682,0.0
1515826057,0.0
1536795430,0.0
5128992226,0.0
6340970300,0.0
6890877066,0.0
7324002215,0.0
7839468796,0.0
2049173728,0.0
7908467825,0.0
6904630951,0.0
5749255775,0.0
7119321002,0.0
7990576854,0.0
1501852913,0.0
6079536864,0.0
6107853241,0.0
7370563274,0.0
8182310648,0.0
1497100390,0.0
5006335816,0.0
1477127053,0.0
5488268698,0.0
1512699655,0.0
andrei_ermolenko,0.0
411822214,0.0
1679782123,0.0
1128482375,0.0
440017211,0.0
1083176007,0.0
1626057033,0.0
5460485187,0.0
1149583740,0.0
1524220884,0.0
974977284,0.0
8092206695,0.0
1539779809,0.0
1582446969,0.0
6272483465,0.0
1372019091,0.0
619759259,0.0
6769915531,0.0
6875446468,0.0
1518941227,0.0
7387542140,0.0
5869273654,0.0
7887960662,0.0
7331580833,0.0
1337904592,0.0
1444620298,0.0
2077661296,0.0
7389724057,0.0
1562044817,0.0
1976807082,0.0
1505443500,0.0
1463854484,0.0
1562372126,0.0
7397312581,0.0
1527002458,0.0
1499645282,0.0
5629309718,0.0
1589299740,0.0
7292005967,0.0
1539705566,0.0
276291594,0.0
1593256359,0.0
1454969092,0.0
1646349092,0.0
1530151457,0.0
8098418087,0.0
6984219041,0.0
1420209437,0.0
6606615171,0.0
920443576,0.0
1692497798,0.0
7883168393,0.0
7943651422,0.0
6266778555,0.0
1649157024,0.0
5917576257,0.0
1560813123,0.0
7378486825,0.0
1587896281,0.0
5080340140,0.0
1915120893,0.0
6633593615,0.0
8042070803,0.0
1536759987,0.0
7023848004,0.0
1559864153,0.0
1903808158,0.0
1997104959,0.0
1776712124,0.0
1623442607,0.0
1590107979,0.0
1274969836,0.0
5083960240,0.0
5694379112,0.0
1555607990,0.0
1751864184,0.0
7152370023,0.0
6739942362,0.0
1543055492,0.0
7804290076,0.0
7994680496,0.0
1224223808,0.0
1501320431,0.0
7163487555,0.0
1623693379,0.0
842050105,0.0
7888144290,0.0
5706990232,0.0
1901119506,0.0
7521191902,0.0
1623784228,0.0
1518196801,0.0
6224083630,0.0
7696405650,0.0
1522476673,0.0
1446611839,0.0
1406374578,0.0
1413539123,0.0
6481415785,0.0
5563419051,0.0
1711971022,0.0
1444464935,0.0
1514570220,0.0
6794295093,0.0
1424332894,0.0
1537172330,0.0
1115559335,0.0
1527857804,0.0
1782094546,0.0
1705433156,0.0
1590016603,0.0
1636504327,0.0
1527986905,0.0
1556611413,0.0
1692894405,0.0
1941566466,0.0
1615912697,0.0
6281587309,0.0
1550609630,0.0
1752070691,0.0
1674205092,0.0
1445661456,0.0
1176005901,0.0
708796949,0.0
irelandasinrepublicofireland,0.0
287344025,0.0
